Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes
NVDA,NVIDIA Corporation,Semiconductors,Electronic technology,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",3432028585051.9995,USD,140.14,USD,142.25,USD,1.950000000000017,USD,1.3914656771799752,1.505637219922944,23512702060,351774769,617159533,5603659,193642787.10000172,209025336.00000063,247968401.85555425,9.370759231483468,4.790194953229111,3.8865651198752396,144.42666666666665,55.201481072990106,1.9545274825845058,1.860079215922792,3.0897527,2.4790163,1.6402653,3.164703525241892,2.3319534111061966,2.468448167774746,1.4021705605898767,0.6761900414814502,0.41661825311191125,0.6797527978611132,0.6302400750020961,0.14058681921400154,153.13,USD,153.13,USD,153.13,USD,153.13,USD,153.13,USD,140.68,USD,141.09,USD,141.3,USD,141.3,USD,141.3,USD,143.17,USD,153.13,USD,153.13,USD,153.13,USD,2058175.6756756802,USD,140.32309999999995,140.2938124999999,140.4960400000004,140.71388461538425,141.20090235147615,140.58945000000006,139.97799764852397,141.9189346583083,140.96460000000008,140.01026534169185,US67066G1040,1.860079215922792,2024-11-20,2025-02-26,Strong buy,174.6034,USD,Strong sell
MSFT,Microsoft Corporation,Packaged software,Technology services,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NYSE Arca Major Market, NASDAQ CB Insights Metaverse US Index",3140270592271,USD,422.37,USD,424,USD,1.5699999999999932,USD,0.37171200606103494,0.3859175604327948,7326159749.759999,18138680,38712713,45584,15131165.4,20758298.5,20151001.555555556,2.3407794676806004,2.048467125373826,1.750611899362782,424.60666666666674,34.860802746803785,1.014098456268731,0.918708778047247,1.2071444,0.9640779,0.89310473,3.715846861951081,3.6756685185871736,3.938447654902217,2.5142111877297517,1.0380902552591191,0.5123915124258827,0.5637503668507776,0.37511022923460013,0.17142119893103155,456.1648,USD,456.1648,USD,457.26,USD,468.35,USD,468.35,USD,422.87,USD,422.87,USD,422.87,USD,422.87,USD,422.87,USD,424.64,USD,430.65,USD,434.32,USD,434.32,USD,1075096.49122807,USD,422.37800000000016,422.4130875000004,422.1359400000001,422.534599999999,422.8312023181689,422.2653349999996,421.6994676818303,424.8328663843706,423.02073999999885,421.2086136156271,US5949181045,0.918708778047247,2024-10-30,2025-01-29,Strong buy,510.358043,USD,Sell
AMZN,"Amazon.com, Inc.",Internet retail,Retail trade,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Consumer Discretionary, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, NASDAQ CB Insights Metaverse US Index",2335489042365,USD,222.11,USD,222.95,USD,0.13999999999998636,USD,0.06303183107468657,0.37819098644814503,9394752930,28084149,59933995,149962,26116621.100000005,34972311.2,37303254.24444445,3.125169330804656,2.4448605263343257,2.1328867426580707,223.98366666666666,47.60078009472579,1.058220831391025,0.8739121269152657,1.3711673,1.4279214,1.1454085,3.3298601567423347,3.5810570248955607,3.7007268841656096,2.5817202173103246,1.1173095290457826,0.5765587719452213,0.6319206328335453,0.3146464478757406,0.1457452208340379,233,USD,233,USD,233,USD,233,USD,233,USD,222.31,USD,222.315,USD,222.34,USD,222.34,USD,222.34,USD,223.43,USD,228.381,USD,228.835,USD,228.835,USD,376908.19672131096,USD,222.0300000000002,222.08397500000024,222.04996000000006,222.10214615384618,222.35625627925367,222.08308999999977,221.80992372074587,223.43713426757125,222.41889499999996,221.40065573242867,US0231351067,0.8739121269152657,2024-10-31,2025-01-30,Strong buy,244.962903,USD,Sell
META,"Meta Platforms, Inc.",Internet software/Services,Technology services,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, NASDAQ CB Insights Metaverse US Index",1559554849529,USD,617.89,USD,618.21,USD,0.6200000000000045,USD,0.10034148473029253,0.05178915340919096,2176309260,12071330,26632233,50405,9290379.5,12047825.466666667,12018125.1,3.924683096854801,3.3038282960526644,2.5816063479583238,619.4070333333333,29.098401186747978,1.2642636112635044,0.9298380461440795,1.129318,1.1838654,1.1898366,2.6391578212618585,3.6753022598036944,2.881722923322956,1.8427301864801864,0.7323660678992097,0.42025219399833236,0.6621081679936538,0.4418010896349917,0.17580779834138383,638.4,USD,638.4,USD,638.4,USD,638.4,USD,638.4,USD,618.27,USD,618.27,USD,618.27,USD,618.27,USD,618.27,USD,623.25,USD,632.1011,USD,632.1011,USD,632.1011,USD,2003981.1637476399,USD,617.6815999999994,617.4475625000019,616.6605000000004,617.0705846153852,618.1946711255184,617.0102800000004,615.8258888744824,622.3363210946528,618.1848700000003,614.0334189053477,US30303M1027,0.9298380461440795,2024-10-30,2025-01-29,Buy,668.201333,USD,Neutral
AVGO,Broadcom Inc.,Semiconductors,Electronic technology,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, PHLX Semiconductor Sector, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, NASDAQ CB Insights Metaverse US Index",1071717063155.0001,USD,228.64,USD,229.45,USD,0.11000000000001364,USD,0.048110566829956986,0.35426871938418575,4593003443.2,25928606,59956983,166730,28299125.7,38625486.733333334,29025609.82222222,5.228471001757471,4.035403598735192,4.521082075584261,231.91333333333333,187.54819128865554,0.7342096556161443,0.666591400089577,3.1727471,1.0894606,1.0533354,4.6843885449530465,5.051856384336458,4.4540001217638565,2.544774743002535,1.0517555580997273,0.48638591263910186,0.5135197363288895,0.41317149960366445,0.17611781699997703,251.88,USD,251.88,USD,251.88,USD,251.88,USD,251.88,USD,229.54,USD,230,USD,230,USD,230,USD,230,USD,232.47,USD,239.5,USD,241.75,USD,241.75,USD,1393891.89189189,USD,228.59000000000023,229.0031249999999,228.9526399999997,229.53255384615446,229.96251004437616,229.0862549999997,228.20999995562326,232.15392124078787,230.11500999999967,228.07609875921148,US11135F1012,0.666591400089577,2024-12-12,2025-02-27,Strong buy,246.685714,USD,Strong sell
BRK.B,Berkshire Hathaway Inc. New,Property/Casualty insurance,Finance,NYSE,"S&P 500, S&P 100, Russell 3000, S&P 500 Financials, Russell 1000",976229520377.0001,USD,452.92,USD,453.8,USD,0.40999999999996817,USD,0.09052371279695491,0.19429479819835632,1323230519.9499998,3507166,7580079,2671,3142622.4,4051868.8,3954275.4777777777,1.2003990246065093,1.240538981320947,1.295322730993339,453.51166666666666,9.14853133066976,1.1323303217133918,0.8582748215181215,0.3705254,0.880311,0.88084036,3.7299717628075837,5.451929371544952,4.8816695244020245,2.9272220515442533,1.225167914682769,0.7130616385709481,0.8013358598247359,0.3987644596115048,0.1824592187929356,471.7,USD,491.67,USD,491.67,USD,491.67,USD,491.67,USD,453,USD,453,USD,453,USD,453,USD,453,USD,454.725,USD,456.515,USD,456.515,USD,456.8899,USD,919248.42370744,USD,452.61600000000016,452.6049999999999,452.48190000000056,452.76085384615385,452.86300725743035,452.50575000000043,452.1484927425705,454.15483311999054,453.0475600000018,451.94028688001305,US0846707026,0.8582748215181215,2024-11-02,2025-02-24,Buy,508.75,USD,Sell
WMT,Walmart Inc.,Specialty stores,Retail trade,NYSE,"S&P 500, Dow Jones Industrial Average, S&P 500 Consumer Staples, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, S&P 500 ESG, NYSE Arca Major Market, NASDAQ CB Insights Metaverse US Index",729511783976,USD,90.81,USD,90.81,USD,0.1599999999999966,USD,0.17619204933377006,0,4357559771.09,11238029,25757902,13678,13005057.900000025,17489037.56666666,16024336.000000002,1.6473189607517909,1.5314653683119863,1.6723628224087839,91.06666666666666,37.292102993716895,0.6804696073060785,0.6682813645911065,0.7911963,0.6458639,0.54996043,3.8319587066215273,6.168388193871732,6.216876211550714,3.7923117102566293,1.4046938254202401,0.6898344847787865,0.6673504498804317,0.32576319418171035,0.1524144891924844,95.94,USD,96.18,USD,96.18,USD,96.18,USD,96.18,USD,90.91,USD,90.95,USD,91.028,USD,91.028,USD,91.028,USD,91.15,USD,91.94,USD,92.47,USD,92.47,USD,308630.952380952,USD,90.811,90.81937500000001,90.86099999999998,90.93061538461578,91.01146654573967,90.86982499999995,90.72818345426023,91.1942274063028,90.98948500000014,90.78474259369749,US9311421039,0.6682813645911065,2024-11-19,2025-02-20,Strong buy,99.911765,USD,Sell
JPM/PK,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock, Series JJ",Major banks,Finance,NYSE,,684606362753,USD,20.2,USD,20.6,USD,0.40000000000000213,USD,1.980198019801991,1.980198019801991,2804348912.64,107190,212867,100,235613.7,208728.76666666666,176156.56666666668,2.6624492540658897,1.7391125121427833,1.3869484696152392,20.29183333333333,1.123676759360728,0.4788029625895805,0.4469835180300866,0.32968897,0.7509757,0.69186586,0.13126804935678657,3.2218952324897,1.3261811876896403,0.9485355989251106,0.5484881065427749,0.33480399906107333,0.696904953676853,0.22950622420552283,0.1426387420943066,20.8799,USD,22.71,USD,23.04,USD,23.04,USD,26.96,USD,20.21,USD,20.21,USD,20.21,USD,20.21,USD,20.21,USD,20.27,USD,20.6,USD,20.75,USD,20.8799,USD,772181.101295148,USD,20.15348,20.140812500000003,20.13982000000002,20.14340553846158,20.216206640383255,20.144433599999985,20.072660559616715,20.30434614046915,20.17966360000004,20.05498105953093,US48128B5802,0.4469835180300866,,,,,,Neutral
MA,Mastercard Incorporated,Miscellaneous commercial services,Commercial services,NYSE,"S&P 500, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, S&P 500 Financials, Russell 1000, S&P 500 ESG, KBW NASDAQ Financial Technology Index",469378779094.99994,USD,511.4,USD,512.75,USD,0.4500000000000455,USD,0.087993742667197,0.26398122800156876,817082760.4480001,2211877,5132664,489,1950074.2999999851,2546940.166666622,2493925.0333333206,1.0282248202318744,1.7138245089229531,1.5208220398858887,512.935,38.67386602537925,1.004295639356234,0.8989171225883544,0.5045271,0.94978356,1.0959188,6.483282621313119,5.646974241627756,4.442426919239011,3.500584487570473,1.2679680761971426,0.7210802208743008,0.7663043203629496,0.41541268181008134,0.18473766073264175,537.7,USD,537.7,USD,537.7,USD,537.7,USD,537.7,USD,512.2,USD,512.275,USD,512.7043,USD,512.7043,USD,512.7043,USD,514.17,USD,516.33,USD,521.36,USD,530.56,USD,752305.389221557,USD,511.8390000000013,511.89999999999964,511.8699999999998,511.99053846153856,512.5934261468383,511.98252500000007,511.3716238531618,513.7532724241636,512.39535,511.03742757583643,US57636Q1040,0.8989171225883544,2024-10-31,2025-01-29,Buy,573.129032,USD,Strong sell
NFLX,"Netflix, Inc.",Internet software/Services,Technology services,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, NASDAQ CB Insights Metaverse US Index",375816914255,USD,879.19,USD,881,USD,0.10999999999989996,USD,0.012511516282020947,0.20587131336798023,424664134.51199996,2649823,6107479,1249,2570029.400000012,2852470.0333333854,3074091.233333346,2.173487820874226,2.302963359698049,2.0697127257753687,878.7666666666667,49.75045269352648,0.9173001790633065,0.960742525920929,1.2713776,2.0769365,1.2648764,3.6166541164658637,3.4347517591995884,3.942329487837177,2.61619776604401,1.0753644864684466,0.4943500662603409,0.6512769149299802,0.4426937831379544,0.16620332065691468,941.75,USD,941.75,USD,941.75,USD,941.75,USD,941.75,USD,879.87,USD,879.98,USD,879.99,USD,879.99,USD,879.99,USD,882.7099,USD,888,USD,892.83,USD,898.83,USD,2594099.76923077,USD,878.9950000000006,878.9637499999978,878.4750000000006,879.4396076923105,880.1980476905293,878.5036750000015,876.8093023094738,882.6883436320854,879.840745000001,876.9931463679166,US64110L1061,0.960742525920929,2024-10-17,2025-01-21,Buy,852.4675,USD,Sell
