Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes
XOM,Exxon Mobil Corporation,Integrated oil,Energy minerals,NYSE,"S&P 500, S&P 500 Energy, S&P 100, Russell 3000, Russell 1000, S&P 500 ESG, NYSE Arca Major Market",467989701238.00006,USD,106.48,USD,106.42,USD,0.09999999999999432,USD,0.09391435011269188,-0.056348610067620465,4387737014.43,11943906,41689389,45343,17042680.3,16361573.666666666,14848910.044444444,2.098893826226717,1.384118511050382,1.5891642520194376,106.74666666666667,13.26225587883619,0.7816409379324889,0.6902948365268226,0.18681598,0.4360166,0.8713689,6.337279829200835,6.066249743136483,4.175843723037519,2.636219243840317,1.1485038672288812,0.5976321915992364,0.5586498520734756,0.5586754465200219,0.9928474063577113,118.72,USD,126.34,USD,126.34,USD,126.34,USD,126.34,USD,106.555,USD,106.69,USD,106.69,USD,106.69,USD,106.69,USD,106.88,USD,107.99,USD,107.99,USD,118.72,USD,5382435.48387097,USD,106.48199999999979,106.51437499999982,106.43899999999988,106.52462307692335,106.68702417175429,106.4452499999998,106.20347582824532,106.96814152168938,106.6226200000001,106.27709847831082,US30231G1022,0.6902948365268226,2024-11-01,2025-01-31,Buy,129.75,USD,Sell
BAC/PK,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Preferred Stock, Series HH",Major banks,Finance,NYSE,,340215473524,USD,24.72,USD,25,USD,0.13000000000000256,USD,0.5258899676375508,1.1326860841423994,7659905159.92,65287,277269,200,75060.6,53646.96666666667,58173.1,0.324017820980147,0.36844093768214187,0.45254110285689536,24.72666666666667,8.98614998727689,0.8671557949899413,0.8659430910376276,0.04485895,0.4664579,0.3876134,0.16716817118020727,0.1012555690562981,1.093177594903106,0.8738970295980285,0.3667908580325863,0.18675606192735877,0.33869439909708365,1.0509970615794693,0.9362627947951373,25.19,USD,25.33,USD,25.43,USD,25.43,USD,28.15,USD,24.725,USD,24.725,USD,24.725,USD,24.725,USD,24.725,USD,24.73,USD,24.77,USD,24.88,USD,25.19,USD,821610.3286384981,USD,24.71532000000001,24.717075000000023,24.715319999999984,24.709907692307812,24.734160551830076,24.711794999999952,24.68942944816983,24.740243812998756,24.712355000000038,24.68446618700132,US0605051954,0.8659430910376276,,,,,,Neutral
BML/PJ,Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Pref,Major banks,Finance,NYSE,,340215473524,USD,22.505,USD,21.81,USD,0.045000000000001705,USD,0.19995556542991205,-3.088202621639637,7659905159.92,16880,77160,300,30196.7,20423.833333333332,18817.67777777778,0.9773333333333293,0.8870881162722721,0.9178536131899993,22.574966666666665,8.180958958886182,0.5073614178638108,0.565736731328677,0.24287415,0.52264816,0.49258378,0.17614937466971992,0.15566625155666253,1.2309207287050714,0.9266279167719653,0.5100621348418808,0.24095329886970998,0.1326428829134744,0.8659718839714395,1.4272063186510946,24.25,USD,24.69,USD,24.69,USD,24.69,USD,27.25,USD,22.505,USD,22.52,USD,22.52,USD,22.52,USD,22.52,USD,22.54,USD,22.7199,USD,23.09,USD,24.25,USD,821610.3286384981,USD,22.519,22.53812499999999,22.518999999999984,22.569599999999834,22.705611629120348,22.56356999999998,22.421528370879614,22.699230715059834,22.558249999999948,22.417269284940062,US0605055914,0.565736731328677,,,,,,Strong sell
BAC/PQ,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.250% Non-Cumulative Preferred Stock, Series QQ",Major banks,Finance,NYSE,,340215473524,USD,18.19,USD,17.51,USD,0.3200000000000003,USD,1.7592083562396936,-3.738317757009344,7659905159.92,302208,867032,200,209676.9,151438.56666666668,119581.32222222222,0.9928295642581342,0.9864666487664434,0.9721456047055164,18.209999999999997,6.612381402450107,1.407661134748661,1.5257412801044465,0.49724787,0.8922225,0.89044845,1.134878954784168,2.4988462130147173,1.2508648808935456,0.9170146423296438,0.585315324227911,0.31968825786109545,0.4883139989874232,1.3570880188576622,1.6238353178535947,19.04,USD,20.93,USD,21,USD,21,USD,25.42,USD,18.2,USD,18.2,USD,18.22,USD,18.22,USD,18.22,USD,18.31,USD,18.31,USD,18.6399,USD,19.04,USD,821610.3286384981,USD,18.190000000000005,18.191249999999965,18.194320000000044,18.201592307692323,18.215841551949577,18.19500500000002,18.174168448050462,18.264671791823353,18.213475000000045,18.162278208176737,US06055H8060,1.5257412801044465,,,,,,Strong sell
BAC/PO,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.375% Non-Cumulative Preferred Stock, Series NN",Major banks,Finance,NYSE,,340215473524,USD,18.86,USD,19.21,USD,0.3500000000000014,USD,1.8557794273594985,1.8557794273594985,7659905159.92,146081,639327,100,116849.2,88998.3,94959.36666666667,0.7966011683483917,1.0987612365447654,1.1376645640479062,18.886666666666667,6.85593805663601,1.3091364101026632,1.3607563100356954,0.44937214,0.84977025,0.7299753,0.5785788084031684,7.566525739865704,3.0934237470207124,1.1925904323253453,0.5751686608498277,0.26094303876849145,0.5921499071036461,1.5439570869056813,1.302037903625747,19.7899,USD,21.44,USD,21.54,USD,21.54,USD,26.69,USD,18.8635,USD,18.8759,USD,18.8759,USD,18.8759,USD,18.8759,USD,18.9099,USD,18.97,USD,19.1699,USD,19.7899,USD,821610.3286384981,USD,18.853079999999977,18.860049999999998,18.86592000000002,18.86843076923087,18.88370311490469,18.864760000000004,18.845816885095317,18.895211338124962,18.87373499999998,18.852258661874995,US06055H4002,1.3607563100356954,,,,,,Strong sell
SHEL,Shell PLC,Integrated oil,Energy minerals,NYSE,,186927522865.44443,USD,61.69,USD,61.66,USD,0.21000000000000085,USD,0.34041173609985553,-0.04863024801426672,3117780817.645,3639761,10598832,78645,3976305.6,3887523.7666666666,4275706.811111111,1.229041185088723,0.9408586744983715,1.3009069904802284,61.745000000000005,12.695505432993084,0.8964918312060306,0.9103347890975949,0.25184613,0.24001817,0.5411255,2.136433606092522,4.7457237284417175,4.134719371008565,2.1990584977212424,0.9016754027774654,0.5631781678093916,0.4718005752027231,0.49197910260224587,0.9103675283372747,65.635,USD,70.555,USD,74.46,USD,74.605,USD,88.73,USD,61.7,USD,61.7,USD,61.7,USD,61.7,USD,61.7,USD,61.825,USD,62.115,USD,62.115,USD,65.635,USD,2847264.1509434,USD,61.66000000000007,61.660624999999975,61.634000000000015,61.66692307692301,61.71622891599211,61.63150499999999,61.54678108400787,61.83270659707851,61.70024999999983,61.567793402921154,US7802593050,0.9103347890975949,2024-10-31,2025-01-30,Strong buy,80.823077,USD,Buy
NEE/PR,"NextEra Energy, Inc. 6.926% Corporate",Electric utilities,Utilities,NYSE,,148287332708,USD,41.32,USD,41.92,USD,0.2700000000000031,USD,0.6534365924491847,1.4520813165537305,2054664398.4,98324,180717,200,94520,114337.46666666666,506672.7,0.9479824987846391,0.8119568673352153,1.3574478516527808,41.330000000000005,12.22810807611494,0.8727720800557602,0.8135120913161613,0.14537467,0.26208353,0.26208353,0.3421686746987952,0.1816631130063966,2.190769588467798,2.1431726020797366,1.2785016286644952,0.7530613396535185,0.8333431274607745,0.0764262149990713,0.21145686141016082,44.42,USD,47.1759,USD,47.37,USD,47.37,USD,53.38,USD,41.32,USD,41.38,USD,41.38,USD,41.38,USD,41.38,USD,41.395,USD,41.53,USD,41.6499,USD,43.84,USD,1357678.57142857,USD,41.30399999999996,41.26412500000007,41.270599999999945,41.293769230769016,41.42425777708026,41.29876499999998,41.17327222291971,41.410990068002214,41.289764999999925,41.168539931997636,US65339F7134,0.8135120913161613,,,,,,Buy
UNP,Union Pacific Corporation,Railroads,Transportation,NYSE,"S&P 500, Dow Jones Transportation Average, S&P 500 Industrials, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, S&P 500 ESG",139396587745,USD,229.93,USD,230.61,USD,0.6800000000000068,USD,0.2957421824033431,0.2957421824033431,604807439.513,1455878,5085904,100,2660069.4,2647741.433333333,2495833.066666667,1.5024091108190882,1.1655845407943164,1.6777045566188344,229.98666666666668,21.123952667940614,0.5586885693941988,0.5315851576581478,0.5893524,0.87659025,1.0507232,11.54802814596629,10.809709522717094,8.327741874727783,4.912360003542861,2.2091737574771138,1.2616950359783903,0.6187117241555903,0.3767401904902803,1.0995977007119058,246.63,USD,251.72,USD,258.07,USD,258.66,USD,278.94,USD,230.33,USD,230.525,USD,230.525,USD,230.525,USD,230.525,USD,230.94,USD,231.73,USD,231.73,USD,244.57,USD,765925.690695459,USD,230.1338400000002,230.18552499999973,229.83300000000068,230.05172307692317,230.61809256262282,229.89870999999988,229.17932743737694,230.96090217705378,230.21355500000118,229.46620782294858,US9078181081,0.5315851576581478,2024-10-24,2025-01-23,Buy,270.730769,USD,Sell
TTE,TotalEnergies SE,Integrated oil,Energy minerals,NYSE,,125398087594.56796,USD,54.52,USD,54.69,USD,0.23999999999999488,USD,0.4402054292002841,0.31181217901686464,2280538410.91406,1394622,5649378,3700,2057255.2,2147998.8,1758995.0777777778,1.1946333394596556,1.0588145998424832,1.4043499439349143,54.653333333333336,7.613568126911423,0.7339235948469247,0.6481608343026622,0.23753026,0.31278443,0.63832635,2.6504639430928734,4.73190203125339,3.2218104337379443,1.972057664367892,0.9801510003671948,0.5066463643092459,0.5919616456651879,0.5743943237166798,1.3247704418471737,58.558,USD,69.79,USD,71.03,USD,74.97,USD,91.34,USD,54.6,USD,54.625,USD,54.625,USD,54.625,USD,54.625,USD,54.7399,USD,55.03,USD,55.06,USD,58.558,USD,2134403.7278585304,USD,54.528000000000006,54.53937500000001,54.50811999999998,54.539684615384424,54.61008668038659,54.49971000000009,54.3893333196136,54.731415499945676,54.57054500000023,54.409674500054784,US89151E1091,0.6481608343026622,2024-10-31,2025-02-05,Buy,74.763208,USD,Neutral
COP,ConocoPhillips,Oil & gas production,Energy minerals,NYSE,"S&P 500, S&P 500 Energy, S&P 100, Russell 3000, Russell 1000",125372039638.00002,USD,96.92,USD,96.92,USD,0.0799999999999983,USD,0.08254230293024999,0,1292592417.12,5889944,20785566,5298,9181558.500000006,7945570.133333346,6915004.788888857,1.5651497874987061,1.3936399430619475,1.9221193006037358,97.12330000000001,11.5087752630204,0.5823305346824953,0.6413668661848372,0.36150232,0.46159008,1.1901827,6.399128268991283,6.832319154105112,4.05777441318086,2.7341802892255047,1.2261149504991204,0.6214575662695254,0.4661561151529269,0.6058280923367978,1.1755598465293409,108.74,USD,116.08,USD,118.4,USD,135.18,USD,138.49,USD,96.96,USD,96.96,USD,96.96,USD,96.96,USD,96.96,USD,97.21,USD,97.9799,USD,97.9799,USD,108.74,USD,5662121.21212121,USD,96.90500000000011,96.90736249999982,96.75977999999981,96.80291538461516,97.05230156513102,96.76994500000004,96.48758843486905,97.25250894020584,96.8938949999999,96.53528105979396,US20825C1045,0.6413668661848372,2024-10-31,2025-01-30,Strong buy,134.291667,USD,Strong buy
