Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes
TSLA,"Tesla, Inc.",Motor vehicles,Consumer durables,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Discretionary, S&P 100, Nasdaq US Large Cap Growth, Russell 1000, NASDAQ Industrials, S&P 500 ESG, NASDAQ Clean Edge Green Energy",998906389549.9999,USD,311.18,USD,304.94,USD,2.2199999999999704,USD,0.7134134584484769,-2.0052702615849376,2795217526.08,120721175,612379349,2715093,129532301.10000023,98139101.79999995,91938449.98888898,6.402036279279571,7.46179029417257,4.526535410725004,317.1766666666667,85.24545255314487,1.0110716649882197,0.9726345440680709,2.4804025,1.6454039,2.2935221,3.299371306242963,1.4831732853940618,1.4678510691616582,1.4129060503150115,0.714347045911188,0.33516635525489097,0.5257344472276588,1.456190387043082,0.6506429022901191,358.64,USD,358.64,USD,358.64,USD,358.64,USD,414.49625277,USD,311.55,USD,312.25,USD,316.25,USD,316.25,USD,316.25,USD,316.27,USD,329.98,USD,358.64,USD,358.64,USD,688908.188762253,USD,311.22888000000046,311.1221874999993,311.41061999999965,312.78660769230805,312.44470447449265,311.36749499999917,310.2902855255057,315.469210093396,312.9272300000003,310.3852499066046,US88160R1014,0.9726345440680709,2024-10-23,2025-01-22,Neutral,243.622558,USD,Sell
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Semiconductors,Electronic technology,NYSE,PHLX Semiconductor Sector,821691395711.7188,USD,188.5,USD,188.3,USD,0.15000000000000568,USD,0.07957559681697914,-0.10610079575596214,5185086387.019,11453908,53765053,79655,13552486.7,15230194.233333329,15947903.95555557,3.199402778148079,2.9987967264628583,2.6927928657971294,189.56499999999997,30.18028114893208,0.9153431891101125,0.8352370666340698,2.0538843,1.3968732,1.1279976,3.626399253731343,3.3835593156093453,3.3760146430146802,1.766310232809962,0.6728449606557525,0.371306670514692,0.40343584860713894,0.7762422204713936,0.4131030922004025,212.6,USD,212.6,USD,212.6,USD,212.6,USD,212.6,USD,188.68,USD,188.68,USD,188.68,USD,188.68,USD,188.68,USD,188.79,USD,192.66,USD,198.2,USD,206.61,USD,906799.671644317,USD,188.28299999999996,188.20812500000017,188.10500000000005,188.0269999999999,188.42709589398376,188.1327549999998,187.83841410601585,188.81575790966716,188.1847049999995,187.55365209033184,US8740391003,0.8352370666340698,2024-10-17,2025-01-16,Strong buy,236.993333,USD,Buy
COST,Costco Wholesale Corporation,Specialty stores,Retail trade,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Consumer Staples, S&P 100, Nasdaq US Large Cap Growth, Russell 1000, NASDAQ Industrials, S&P 500 ESG",409351197969,USD,923.89,USD,920.0521,USD,0.009999999999990905,USD,0.0010823799370045031,-0.41540659602333513,442034548.39599997,1859918,7491186,597,2017571.8,1706723,1890481.822222222,1.25340026231563,2.2596506725869485,1.5437288397619484,925.7371666666667,55.7776597157657,0.8155461975932246,0.9259000394072465,0.92191744,1.0392432,0.7888853,5.148892674616695,3.5998103721446664,3.5334460930196046,2.834437530525429,1.2583212232156749,0.7074903240636048,0.5507690379114822,0.8426509796269014,0.49689569841628445,962,USD,962,USD,962,USD,962,USD,962,USD,924.27,USD,924.27,USD,924.3999,USD,924.3999,USD,924.3999,USD,929.42,USD,931.15,USD,951.28,USD,962,USD,764123.1231231231,USD,923.2840000000003,923.3206249999989,923.6126199999997,924.3175384615411,924.0583782607098,923.225860000001,922.3933417392923,929.2329606875114,925.5191500000021,921.8053393124928,US22160K1051,0.9259000394072465,2024-09-26,2024-12-12,Buy,930.533333,USD,Sell
PG,Procter & Gamble Company (The),Household/Personal care,Consumer non-durables,NYSE,"S&P 500, Dow Jones Industrial Average, S&P 500 Consumer Staples, S&P 100, Dow Jones Composite Average, Russell 1000, S&P 500 ESG, NYSE Arca Major Market",393480379576,USD,167.08,USD,166.81,USD,0.03999999999999204,USD,0.02394062724442904,-0.16159923389993427,2353591650.4,7444273,25729065,3154,6874891.8,6583872.533333333,6857074.233333333,0.9188637319079942,1.2955782085711611,1.3135339450814356,167.21,28.816833390824424,1.020245486614812,1.1051284019623238,0.03947847,0.3615033,0.41391188,9.945955369595536,8.72762972364605,6.2181063290919,3.979339049870583,2.04997586099973,1.1515143593223585,0.9357009358204447,0.7514904783937628,0.48980920556080976,173.68,USD,177.94,USD,177.94,USD,177.94,USD,177.94,USD,167.15,USD,167.18,USD,167.4799,USD,167.4799,USD,167.4799,USD,167.77,USD,168.04,USD,168.52,USD,168.52,USD,778138.888888889,USD,166.9939999999998,166.99874999999943,167.14000000000013,167.3184615384619,167.21608683528595,167.0505,166.88491316471405,167.86357283414787,167.43501500000036,167.00645716585285,US7427181091,1.1051284019623238,2024-10-18,2025-01-22,Buy,180,USD,Sell
TM,Toyota Motor Corporation,Motor vehicles,Consumer durables,NYSE,,229715466876.64062,USD,173.48,USD,173.55,USD,0.36000000000001364,USD,0.2075167166244026,0.0403504726769781,1314975852.44304,424919,1328597,458,394483.9,381932.4,366959.55555555556,1.323594605513894,1.295309777835949,1.110811943237424,173.71123333333333,8.247834396721405,1.3124399261489537,1.1316293162244526,0.9976039,0.9284901,0.70541894,10.721797323135755,4.784824219586349,2.1925762274999645,0.9928110298759749,0.6460654613404367,0.3988154159542528,0.5545396966259567,0.7078243913873891,0.5812760955913883,179.6788,USD,190.65,USD,221.0888,USD,255.23,USD,255.23,USD,173.61,USD,173.61,USD,173.695,USD,173.695,USD,173.695,USD,174.3978,USD,174.64,USD,176.72,USD,179.6788,USD,818968.78715583,USD,173.44600000000008,173.39374999999987,173.4629999999995,173.6818692307702,173.63896030841062,173.43578000000036,173.2325996915901,174.4871041198883,173.8414649999997,173.19582588011107,US8923313071,1.1316293162244526,2024-11-05,2025-02-05,Buy,217.759664,USD,Sell
BX,Blackstone Inc.,Investment managers,Finance,NYSE,"S&P 500, Nasdaq US Large Cap Growth, Russell 3000, S&P 500 Financials, Russell 1000",219786656633.00003,USD,181.21,USD,180.99,USD,0.03999999999999204,USD,0.022073836984709477,-0.12140610341592564,714828456.189,2417236,11083544,976,3201671.9,3184962.3,3402241.611111111,2.031327835279801,2.085697427763987,2.350615340394577,182.07333333333335,62.29502561105573,0.70967675049119,0.730891428741445,1.4262172,1.6332957,1.4848666,8.147450957141693,8.590845248584564,6.443835263159152,4.834509152166786,2.1459103084441042,0.9868846575707623,0.9060938989540027,0.7058619855417927,0.4423842354877343,184.34,USD,184.34,USD,184.34,USD,184.34,USD,184.34,USD,181.42,USD,181.58,USD,181.82,USD,181.82,USD,181.82,USD,182.85,USD,184.34,USD,184.34,USD,184.34,USD,2169990.9186906,USD,181.27599999999978,181.28499999999957,181.31299999999933,181.66557692307666,181.64793920617794,181.3745000000003,181.10106079382265,182.8668389510455,181.904625,180.9424110489545,US09260D1072,0.730891428741445,2024-10-17,2025-01-23,Neutral,165.95,USD,Sell
BABA,Alibaba Group Holding Limited,Internet retail,Retail trade,NYSE,"NASDAQ Golden Dragon China, NASDAQ CB Insights Metaverse US Index",216279799263.00287,USD,90.58,USD,90.34,USD,0.4200000000000017,USD,0.46367851622874995,-0.26495915213070753,2391741538.45475,16946579,64019901,2475334,15138982.8,18210835.166666668,17808119.81111111,2.210865459393395,2.1405346483095347,1.9934938945211236,90.71499999999999,23.672381350616767,1.257090333344527,1.1865474704016723,0.67941445,0.38410753,0.34846646,2.9233193137566067,4.747764915872641,4.971700201657931,3.9224659800427424,1.5457871069959153,0.8638762715493087,0.7819823450352589,0.6203482427823482,0.40413436420728777,103.85,USD,117.82,USD,117.82,USD,117.82,USD,319.32,USD,90.59,USD,90.6,USD,90.8,USD,90.8,USD,90.8,USD,91.08,USD,91.555,USD,96.8,USD,101.1,USD,640550.8947263911,USD,90.55249999999997,90.54532500000005,90.56199999999978,90.6134615384619,90.61101239307939,90.5558300000001,90.50064760692081,91.09678156714787,90.73670499999956,90.37662843285125,US01609W1027,1.1865474704016723,2024-11-15,2025-01-29,Strong buy,118.6187891854,USD,Sell
MS,Morgan Stanley,Investment managers,Finance,NYSE,"S&P 500, S&P 100, KBW NASDAQ Bank, S&P 500 Financials, Russell 1000, S&P 500 ESG",213349438606,USD,132.43,USD,132.68,USD,0.29999999999998295,USD,0.22653477308765607,0.18877897757305745,1232038006.88,7344210,26023633,7334,7711907.7,7035541.466666667,6482004.622222222,2.220033338384609,2.054138710038847,2.042376381290458,133.10666666666665,20.12858706225681,1.0939492921257283,0.977281034661919,1.3039757,1.0527115,1.3357011,2.849111760737576,4.613056686128008,4.1668200168998215,2.974810376941836,1.6045190250207662,1.0285929331077837,1.08182037518978,0.8258893101348384,0.517480280760864,134.91,USD,134.91,USD,134.91,USD,134.91,USD,134.91,USD,132.46,USD,132.46,USD,132.48,USD,132.48,USD,132.48,USD,132.535,USD,134.91,USD,134.91,USD,134.91,USD,1208125,USD,132.3469999999998,132.328125,132.33100000000027,132.33884615384608,132.40918066306568,132.31775999999994,132.2263393369342,132.47566756930414,132.34074999999962,132.2058324306951,US6174464486,0.977281034661919,2024-10-16,2025-01-16,Neutral,121.494118,USD,Buy
PM,Philip Morris International Inc,Tobacco,Consumer non-durables,NYSE,"S&P 500, S&P 500 Consumer Staples, S&P 100, Russell 1000",199329633804.99997,USD,128.2,USD,127.84,USD,0.3599000000000103,USD,0.2807332293291812,-0.28081123244928646,1552430897.3100002,6851833,20726788,603,6094323.9,5316096.333333333,5391618.755555555,3.6612547889626175,2.295277418282384,2.2519449449274536,126.79546666666666,20.33597182785806,1.2044298222817904,1.1465958526623896,-0.481065,0.4743737,0.5598783,4.651363003075629,6.800342191213504,6.279298715083123,4.629293559683285,2.317746442842802,1.4470199525428369,1.0808209276293792,0.7309801349011592,0.5382561171133037,134.15,USD,134.15,USD,134.15,USD,134.15,USD,134.15,USD,128.27,USD,128.27,USD,128.27,USD,128.27,USD,128.27,USD,128.36,USD,128.36,USD,128.36,USD,133.27,USD,423941.958887545,USD,128.034,128.008125,127.98900000000057,128.0902000000003,128.12544479741172,127.98225,127.83905520258827,128.36308411087276,128.08906499999998,127.81504588912718,US7181721090,1.1465958526623896,2024-10-22,2025-02-06,Buy,136.909091,USD,Strong buy
ISRG,"Intuitive Surgical, Inc.",Medical specialties,Health technology,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Health Care, Nasdaq US Large Cap Growth, Russell 1000",191553300290.99997,USD,537.8,USD,538,USD,0.20000000000004547,USD,0.03718854592786268,0.03718854592786268,353847096.087,1908430,6867664,185,1428623.4999999986,1327703.76666667,1396238.777777778,1.431683205183092,1.6184092224757443,1.9511584985235313,539.77,86.4421763240376,1.275675785562751,1.378259873877195,1.1760664,1.7649987,1.3890883,4.231428571428571,6.262012071077743,6.021891775001908,4.071444058976583,1.9517170257168146,1.1916299537630601,1.180198293364647,1.135759090337485,0.46281292737117946,544.38,USD,544.38,USD,544.38,USD,544.38,USD,544.38,USD,538.29,USD,538.29,USD,540.51,USD,540.51,USD,540.51,USD,542.76,USD,544.38,USD,544.38,USD,544.38,USD,520919.85960807296,USD,537.6309999999993,537.6331250000001,537.8990000000001,539.3146153846166,538.4968260995249,537.7579999999992,537.0191739004736,543.3157685339306,540.1570349999994,536.9983014660681,US46120E6023,1.378259873877195,2024-10-17,2025-01-23,Buy,545.166667,USD,Sell
