Symbol,Description,Industry,Sector,Exchange,Index,Market capitalization,Market capitalization - Currency,Price,Price - Currency,Pre-market Open,Pre-market Open - Currency,Pre-market Change,Pre-market Change - Currency,Pre-market Change %,Pre-market Gap %,Float shares outstanding,Volume 1 day,Volume 1 week,Pre-market Volume,Average Volume 10 days,Average Volume 30 days,Average Volume 90 days,Volatility 1 day,Volatility 1 week,Volatility 1 month,Volume Weighted Average Price 1 day,Price to earnings ratio,Relative Volume at Time,Relative Volume 1 day,Beta 1 year,Beta 3 years,Beta 5 years,Relative Volume 1 minute,Relative Volume 5 minutes,Relative Volume 15 minutes,Relative Volume 30 minutes,Relative Volume 1 hour,Relative Volume 2 hours,Relative Volume 4 hours,Relative Volume 1 week,Relative Volume 1 month,High 1 month,High 1 month - Currency,High 3 months,High 3 months - Currency,High 6 months,High 6 months - Currency,High 52 weeks,High 52 weeks - Currency,High All Time,High All Time - Currency,High 5 minutes,High 5 minutes - Currency,High 15 minutes,High 15 minutes - Currency,High 30 minutes,High 30 minutes - Currency,High 1 hour,High 1 hour - Currency,High 2 hours,High 2 hours - Currency,High 4 hours,High 4 hours - Currency,High 1 day,High 1 day - Currency,High 1 week,High 1 week - Currency,High 1 month,High 1 month - Currency,"Revenue per employee, Annual","Revenue per employee, Annual - Currency",Simple Moving Average (5) 1 minute,Simple Moving Average (8) 1 minute,Simple Moving Average (5) 5 minutes,Simple Moving Average (13) 5 minutes,"Bollinger Bands (20) 1 minute, Upper","Bollinger Bands (20) 1 minute, Basis","Bollinger Bands (20) 1 minute, Lower","Bollinger Bands (20) 5 minutes, Upper","Bollinger Bands (20) 5 minutes, Basis","Bollinger Bands (20) 5 minutes, Lower",International Securities Identification Number,Relative Volume 1 day,Recent earnings date,Upcoming earnings date,Analyst Rating,Target price 1 year,Target price 1 year - Currency,Technical Rating 5 minutes
AAPL,Apple Inc.,Telecommunications equipment,Electronic technology,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NASDAQ CB Insights Metaverse US Index",3461523522461,USD,229,USD,228.2,USD,0.24600000000000932,USD,0.10742358078603027,-0.34934497816594384,15101848116.6,35169566,116067360,101211,42035162.99999931,42385807.0666672,49362179.22222201,1.7884811191287886,1.6527666571344954,1.6266474240103381,228.2733333333333,37.72714542249461,0.7607000514384018,0.7997751232915765,0.9316713,1.2134502,1.2394236,5.106702422680669,5.105419420705047,4.935656609043232,3.7687685093994006,1.3666300780664684,0.7663889649419178,0.5777971731165956,0.46776145118218226,0.48949122386654786,236.22,USD,237.49,USD,237.49,USD,237.49,USD,237.49,USD,229,USD,229,USD,229,USD,229,USD,229,USD,229,USD,229.93,USD,230.16,USD,230.16,USD,2384359.75609756,USD,228.86100000000002,228.74625000000026,228.68962000000047,228.0898307692307,228.96725862388627,228.6658799999997,228.36450137611314,229.1292060209219,227.72452500000068,226.31984397907945,US0378331005,0.7997751232915765,2024-10-31,2025-01-30,Buy,244.09381,USD,Strong buy
MSFT,Microsoft Corporation,Packaged software,Technology services,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Information Technology, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Dow Jones Composite Average, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, S&P 500 ESG, NYSE Arca Major Market, NASDAQ CB Insights Metaverse US Index",3089118575655,USD,415.49,USD,414.5,USD,0.5099999999999909,USD,0.12274663650147799,-0.23827288262052254,7325840049.92,19191655,62067197,22199,22276162.8,20935436.966666665,20489664,1.7560524136587357,1.7752634666088691,1.8152478138929324,414.4533333333334,34.292953887040994,0.7464589765733066,0.8335072190418998,1.1726422,0.96760285,0.9033913,4.219631776274782,4.510693536727209,4.839535888772307,3.5434537603712286,1.3807838683595373,0.7396639375667668,0.5553996580178874,0.6222987772404742,0.7220962559016869,438.5,USD,441.85,USD,468.35,USD,468.35,USD,468.35,USD,416.19,USD,416.28,USD,416.28,USD,416.28,USD,416.28,USD,416.28,USD,417.29,USD,418.4037,USD,429.325,USD,1075096.49122807,USD,415.4798400000001,415.5300249999996,415.44400000000104,414.6612538461549,415.8854799244458,415.5080149999998,415.13055007555374,415.9773191476844,414.26852000000065,412.5597208523169,US5949181045,0.8335072190418998,2024-10-30,2025-01-29,Strong buy,501.477111,USD,Buy
AMZN,"Amazon.com, Inc.",Internet retail,Retail trade,NASDAQ,"S&P 500, NASDAQ 100, Dow Jones Industrial Average, NASDAQ Composite, S&P 500 Consumer Discretionary, S&P 100, ISE CTA Cloud Computing, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, NASDAQ Industrials, NASDAQ CB Insights Metaverse US Index",2133285430717.9998,USD,202.88,USD,202.66,USD,1.0300000000000011,USD,0.5076892744479501,-0.10843848580441584,9392513235,32768989,100479321,100551,43925687.60000001,39608313.23333336,40112556.6888889,2.587114565053911,2.6458682008852623,2.250889187181345,201.82000000000002,43.47956537579563,0.6662523828236518,0.6844267785641713,1.4226841,1.3857315,1.1453713,4.695440403763677,6.019990341352342,5.049516461118314,2.9449412599826936,1.1461831572029848,0.6225698216666358,0.39477360638880954,0.5208224669178492,0.7853460104891227,215.9,USD,215.9,USD,215.9,USD,215.9,USD,215.9,USD,202.91,USD,202.91,USD,202.91,USD,202.91,USD,202.91,USD,202.91,USD,203.13,USD,205.3,USD,215.9,USD,376908.19672131096,USD,202.7773999999999,202.69649999999987,202.46899999999997,201.89977592307716,202.93974091570914,202.4356799999999,201.93161908429067,202.78135580219023,201.6731743500003,200.56499289781036,US0231351067,0.6844267785641713,2024-10-31,2025-01-30,Strong buy,235.462712,USD,Strong buy
META,"Meta Platforms, Inc.",Internet software/Services,Technology services,NASDAQ,"S&P 500, NASDAQ 100, NASDAQ Composite, S&P 500 Communication Services, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, NASDAQ-100 Technology Sector, Russell 1000, NASDAQ Computer, NASDAQ CB Insights Metaverse US Index",1427372943496,USD,565.52,USD,566,USD,2.409999999999968,USD,0.42615645777337113,0.08487763474324837,2176049840,9797339,33666499,24284,12375687.1,12271595.566666666,13289404.122222222,2.1923128487346046,2.223119810808094,2.3742101437244676,562.0233333333334,26.632131672514067,0.6761532491035106,0.7407357871598359,0.99452716,1.2256488,1.2149562,3.9330216723612637,6.427325357814587,6.9507552046072405,3.21072506359514,1.3010944588262014,0.6589099628178244,0.4584071465301098,0.548563981366288,0.5602040571761552,601.2,USD,602.95,USD,602.95,USD,602.95,USD,602.95,USD,566.3,USD,566.3,USD,566.3,USD,566.3,USD,566.3,USD,566.3,USD,566.3499,USD,566.3499,USD,599.66,USD,2003981.1637476399,USD,565.7160000000007,565.5018750000006,564.7000000000024,563.263846153845,566.2015574528426,564.79875,563.3959425471575,565.568028942132,562.4982499999994,559.4284710578669,US30303M1027,0.7407357871598359,2024-10-30,2025-01-29,Buy,653.484138,USD,Buy
BRK.B,Berkshire Hathaway Inc. New,Property/Casualty insurance,Finance,NYSE,"S&P 500, S&P 100, Russell 3000, S&P 500 Financials, Russell 1000",1011020979499.0001,USD,468.83,USD,468.17,USD,0.6700000000000159,USD,0.14290894354030587,-0.14077597423372398,1322984756.7,3019456,10034133,3191,3878970.1,3752401.1,3812114.0555555555,0.9664885971122619,1.0769260821300457,1.308641101745992,468.51829999999995,9.46989742947519,0.6873674082152508,0.7075123559302725,0.29534978,0.8762331,0.86638474,10.172013610858642,10.082048952913182,10.92301979640979,6.532171696617902,2.624938135234584,1.1744972150858741,0.707160134448854,0.5429403675135954,0.760788887748584,472.6713,USD,484.82,USD,484.82,USD,484.82,USD,484.82,USD,469.8399,USD,470.3999,USD,470.4599,USD,470.4599,USD,470.4599,USD,470.4599,USD,470.6149,USD,472.6713,USD,472.6713,USD,919248.42370744,USD,469.45179999999993,469.458625,469.76136000000025,469.30073846153783,470.19921208377707,469.69434500000034,469.1894779162236,470.29057443469634,468.98898999999983,467.6874055653033,US0846707026,0.7075123559302725,2024-11-02,2025-02-24,Buy,508.75,USD,Buy
BRK.A,Berkshire Hathaway Inc.,Property/Casualty insurance,Finance,NYSE,,1011020965123.6128,USD,703299.99,USD,704000,USD,700.0100000000093,USD,0.09953220673300583,0.09953220673300583,551834.1314251049,1309,5259,1,1907,1709.9666666666667,1726.588888888889,0.8785305412081341,1.058853977331593,1.3132842312692805,702657.2466666667,9.47063478755882,0.6381421671464117,0.6342668863261943,0.31738108,0.8633737,0.8711903,2.8,1.7582417582417582,1.4225941422594144,1.153846153846154,0.4104903078677309,0.20230401798257938,0.28880018783752054,0.6363592362237118,0.17559160709424373,708868.415,USD,727115,USD,741971.39,USD,741971.39,USD,741971.39,USD,704484.52,USD,705167.51,USD,705400,USD,705400,USD,705400,USD,705400,USD,705407.5,USD,708868.415,USD,708868.415,USD,919248.42370744,USD,704075.2670000012,704130.1468749999,704328.2419999989,703757.6189384611,705479.6430709064,704531.7273699997,703583.8116690931,705152.4783669107,703282.6449300006,701412.8114930906,US0846701086,0.6342668863261943,2024-11-02,2025-02-24,Buy,762743.628186,USD,Neutral
LLY,Eli Lilly and Company,Pharmaceuticals: major,Health technology,NYSE,"S&P 500, S&P 500 Health Care, S&P 100, Nasdaq US Large Cap Growth, Russell 3000, Russell 1000, S&P 500 ESG",715223896325,USD,753.41,USD,750.24,USD,1.7900000000000773,USD,0.237586440318031,-0.4207536401162659,850674473.0719999,5158855,20145686,300,5303012.1,4263578.466666667,3582335.966666667,3.7581921518505403,3.28804287710872,3.111619299553033,748.7466666666666,82.41645244215937,0.9357526571232847,0.9191047828143705,1.0920042,0.5025989,0.43067697,3.722481413912705,3.8255042953305782,3.526654256989546,2.980617079536021,1.2060900723444323,0.5129419800268447,0.5389443010071393,1.1864350631901948,1.1547314322777047,911.12,USD,972.48,USD,972.53,USD,972.53,USD,972.53,USD,755.4,USD,755.5,USD,755.975,USD,755.975,USD,755.975,USD,755.975,USD,757.37,USD,757.37,USD,847.27,USD,793583.720930233,USD,753.7610000000009,754.1218749999991,754.6339999999972,752.6214769230739,755.648893060544,754.3635049999998,753.0781169394556,756.1690078871245,751.4032100000019,746.6374121128792,US5324571083,0.9191047828143705,2024-10-30,2025-01-30,Buy,1010.3396,USD,Buy
WMT,Walmart Inc.,Specialty stores,Retail trade,NYSE,"S&P 500, Dow Jones Industrial Average, S&P 500 Consumer Staples, S&P 100, Russell 3000, Dow Jones Composite Average, Russell 1000, S&P 500 ESG, NYSE Arca Major Market, NASDAQ CB Insights Metaverse US Index",700774722590,USD,87.18,USD,86.96,USD,0.18999999999999773,USD,0.21793989447120637,-0.2523514567561517,4353701079.75,18183193,79802170,16021,17607180.60000003,13505062.199999992,15785120.777777784,1.5015714119427381,1.6752612580969042,1.5060415010872432,86.76333333333334,35.80140445977578,1.0880604833295509,1.0223165401937009,0.6801616,0.59914184,0.5161612,3.5178209586110816,4.50249018505212,5.022822528775356,2.861374463243096,0.9689337876946447,0.391992854263043,0.558433914112995,1.115863689569041,0.6478088568801988,88.29,USD,88.29,USD,88.29,USD,88.29,USD,88.29,USD,87.19,USD,87.2,USD,87.2,USD,87.2,USD,87.2,USD,87.2,USD,87.2,USD,88.29,USD,88.29,USD,308630.952380952,USD,87.15600000000008,87.16081250000016,87.05399999999992,86.89114615384618,87.2867830304034,87.05307999999995,86.8193769695965,87.14772878771603,86.88675500000006,86.6257812122841,US9311421039,1.0223165401937009,2024-11-19,2025-02-20,Strong buy,96.575758,USD,Buy
JPM/PL,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock, Series LL",Major banks,Finance,NYSE,,677877700494,USD,21.165,USD,21.3,USD,0.13500000000000156,USD,0.6378454996456489,0.6378454996456489,2804098347.38,154843,557964,250,155367.3,150973,159400.74444444446,0.902184235517575,0.9763435288934667,1.3183816429688524,21.154999999999998,1.1773573570232578,0.8562392677465029,0.8781303060239569,0.4349335,0.7415375,0.66934896,0.4219409282700422,0.417741615399881,0.320295059691352,0.2873389389631601,0.07600445892825712,0.059491255829099365,0.39817615635042547,0.6621906966410762,0.9042617940456353,22.69,USD,23.44,USD,23.44,USD,23.44,USD,26.92,USD,21.17,USD,21.17,USD,21.17,USD,21.17,USD,21.17,USD,21.18,USD,21.24,USD,21.6,USD,22.18,USD,772181.101295148,USD,21.167000000000023,21.16750000000001,21.168000000000035,21.170384615384616,21.17836361225262,21.169779999999996,21.16119638774737,21.191337698472275,21.16402500000002,21.136712301527766,US48128B5497,0.8781303060239569,,,,,,Sell
JPM,JP Morgan Chase & Co.,Major banks,Finance,NYSE,"S&P 500, Dow Jones Industrial Average, S&P 100, KBW NASDAQ Bank, Nasdaq US Large Cap Growth, Russell 3000, S&P 500 Financials, Dow Jones Composite Average, Russell 1000, S&P 500 ESG, NYSE Arca Major Market",677877700493.9999,USD,240.78,USD,239.76,USD,0.44999999999998863,USD,0.1868925990530728,-0.42362322452031326,2804098347.38,9015290,24860525,1909,9985532.6,9045184.5,8813071.788888888,2.5016761649346413,1.9108112072028498,1.9535624433527887,241.34333333333333,13.3940044613305,0.5629692559217736,0.7851139587822247,0.65488094,1.0883579,1.0906304,6.122913779598723,7.133517739025857,5.490654759749995,3.393708752257841,1.2478585624740648,0.6890339364502265,0.550969714829191,0.5262841455723197,0.7598523082267175,248,USD,248,USD,248,USD,248,USD,248,USD,240.93,USD,241.07,USD,241.32,USD,241.32,USD,241.32,USD,241.32,USD,244.61,USD,247.93,USD,248,USD,772181.101295148,USD,240.7300000000001,240.64999999999984,240.88400000000024,240.6646076923081,241.1786783676392,240.78390000000013,240.38912163236105,241.23875482679284,240.44406500000008,239.64937517320732,US46625H1005,0.7851139587822247,2024-10-11,2025-01-15,Buy,242.444444,USD,Buy
